index_main,token,rtt,rssi
79,14,153125,-81
79,15,153125,-82
79,16,164062,-81
79,17,153125,-81
79,18,148438,-82
79,19,145313,-82
79,20,153125,-82
80,6,153125,-81
80,7,162500,-81
80,8,150000,-81
80,9,150000,-82
80,10,165625,-81
80,11,150000,-81
80,12,167188,-81
80,13,150000,-81
80,14,153125,-81
80,15,162500,-80
80,16,160938,-80
80,17,146875,-80
80,18,148438,-80
80,19,162500,-80
80,20,148437,-80
81,6,154687,-80
81,7,151562,-80
81,8,150000,-80
81,9,148437,-80
81,10,148437,-80
81,11,150000,-80
81,12,150000,-80
81,13,150000,-80
81,14,148437,-80
81,15,160938,-80
81,16,164063,-80
81,17,150000,-80
81,18,150000,-80
81,19,150000,-80
81,20,148438,-81
82,6,143750,-80
82,7,148438,-80
82,8,146875,-80
82,9,150000,-81
82,10,151563,-81
82,11,151563,-81
82,12,150000,-80
82,13,148438,-81
82,14,160938,-81
82,16,160937,-81
82,17,150000,-80
82,18,151562,-81
82,19,151562,-80
82,20,146875,-80
83,6,143750,-80
83,7,146875,-80
83,8,150000,-80
83,9,145313,-80
83,10,145313,-81
83,11,157812,-80
83,12,146875,-80
83,13,146875,-80
83,14,148437,-80
83,15,146875,-80
83,16,157812,-81
83,17,146875,-80
83,18,145313,-81
83,19,151563,-80
83,20,145312,-80
84,6,139063,-80
84,7,143750,-82
84,8,142187,-82
84,9,142187,-81
84,10,142188,-82
84,11,140625,-82
84,12,140625,-82
84,13,137500,-82
84,14,137500,-81
84,15,153125,-80
84,16,154687,-81
84,17,153125,-80
84,18,167187,-80
84,19,151563,-80
84,20,154688,-80
85,6,132813,-81
85,7,139062,-81
85,8,135938,-82
85,9,143750,-82
85,10,137500,-82
85,11,140625,-81
85,12,140625,-81
85,13,135938,-82
85,14,140625,-82
85,15,137500,-82
85,16,140625,-81
85,17,143750,-82
85,18,140625,-82
85,19,140625,-81
85,20,137500,-82
86,6,145313,-81
86,7,134375,-82
86,8,153125,-82
86,9,137500,-82
86,10,135938,-82
86,11,139063,-82
86,12,134375,-82
86,13,140625,-82
86,14,135937,-82
86,15,135938,-82
86,16,142187,-82
86,17,140625,-82
86,18,153125,-82
86,19,139062,-82
